"correct_answer","Answer.time_in_minutes","utterance","correct_color","correct_material","workerid","rt","response","feature_type","feature","item","slide_number_in_experiment","object","label","speaker_cond"
"['yes']",4.40753333333333,"","['blue']","['paper']",123,NA,"[2108, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_paper_blue","list24"
"['no']",4.40753333333333,"","['purple']","['denim']",123,NA,"[1990, 'no']","['material']","['canvas']","['jacket']","experimental_trial","","jacket_denim_purple","list24"
"['yes']",4.40753333333333,"","['blue']","['plastic']",123,NA,"[2208, 'yes']","['material']","['plastic']","['bag']","experimental_trial","","bag_plastic_blue","list24"
"['yes']",4.40753333333333,"","['clear']","['glass']",123,NA,"[2084, 'yes']","['color']","['clear']","['pitcher']","experimental_trial","","pitcher_glass_original","list24"
"['no']",4.40753333333333,"","['blue']","['plastic']",123,NA,"[2141, 'no']","['material']","['metal']","['chair']","experimental_trial","","chair_plastic_original","list24"
"['no']",4.40753333333333,"","['green']","['metal']",123,NA,"[2100, 'no']","['color']","['white']","['chair']","experimental_trial","","chair_metal_green","list24"
"['yes']",4.40753333333333,"","['clear']","['plastic']",123,NA,"[2201, 'yes']","['material']","['plastic']","['cup']","experimental_trial","","cup_plastic_original","list24"
"['no']",4.40753333333333,"","['blue']","['metal']",123,NA,"[2579, 'yes']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_metal_blue","list24"
"['yes']",4.40753333333333,"","['green']","['plastic']",123,NA,"[2011, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_plastic_green","list24"
"['no']",4.40753333333333,"","['blue']","['plastic']",123,NA,"[2069, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_blue","list24"
"['no']",4.40753333333333,"","['green']","['wood']",123,NA,"[2437, 'no']","['material']","['metal']","['spoon']","experimental_trial","","spoon_wood_green","list24"
"['yes']",4.40753333333333,"","['green']","['metal']",123,NA,"[2383, 'yes']","['material']","['metal']","['cup']","experimental_trial","","cup_metal_green","list24"
"['yes']",4.40753333333333,"","['brown']","['wood']",123,NA,"[1999, 'yes']","['color']","['brown']","['spoon']","experimental_trial","","spoon_wood_original","list24"
"['yes']",4.40753333333333,"","['black']","['leather']",123,NA,"[2161, 'yes']","['color']","['black']","['jacket']","experimental_trial","","jacket_leather_original","list24"
"['yes']",4.40753333333333,"","['blue']","['wood']",123,NA,"[2087, 'no']","['material']","['wood']","['table']","experimental_trial","","table_wood_blue","list24"
"['no']",4.40753333333333,"","['green']","['leather']",123,NA,"[2056, 'no']","['color']","['red']","['boot']","experimental_trial","","boot_leather_green","list24"
"['no']",4.40753333333333,"","['brown']","['metal']",123,NA,"[2131, 'no']","['material']","['wood']","['chair']","experimental_trial","","chair_metal_original","list24"
"['no']",4.40753333333333,"","['clear']","['plastic']",123,NA,"[1566, 'no']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_plastic_original","list24"
"['no']",4.40753333333333,"","['green']","['glass']",123,NA,"[2127, 'no']","['color']","['white']","['pitcher']","experimental_trial","","pitcher_glass_green","list24"
"['no']",4.40753333333333,"","['green']","['plastic']",123,NA,"[1961, 'no']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_green","list24"
"['no']",4.40753333333333,"","['green']","['plastic']",123,NA,"[2100, 'no']","['material']","['metal']","['bottle']","experimental_trial","","bottle_plastic_green","list24"
"['yes']",4.40753333333333,"","['green']","['rubber']",123,NA,"[2176, 'yes']","['material']","['rubber']","['boot']","experimental_trial","","boot_rubber_original","list24"
"['no']",4.40753333333333,"","['silver']","['metal']",123,NA,"[1984, 'no']","['material']","['plastic']","['bowl']","experimental_trial","","bowl_metal_original","list24"
"['no']",4.40753333333333,"","['green']","['metal']",123,NA,"[2043, 'no']","['color']","['red']","['spoon']","experimental_trial","","spoon_metal_green","list24"
"['yes']",4.40753333333333,"","['brown']","['wood']",123,NA,"[1868, 'yes']","['material']","['wood']","['chair']","experimental_trial","","chair_wood_original","list24"
"['yes']",4.40753333333333,"","['blue']","['plastic']",123,NA,"[1736, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_original","list24"
"['yes']",4.40753333333333,"","['green']","['plastic']",123,NA,"[2041, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_green","list24"
"['no']",4.40753333333333,"","['blue']","['glass']",123,NA,"[1765, 'no']","['color']","['red']","['bowl']","experimental_trial","","bowl_glass_blue","list24"
"['no']",4.40753333333333,"","['blue']","['cardboard']",123,NA,"[1849, 'no']","['color']","['red']","['box']","experimental_trial","","box_cardboard_blue","list24"
"['yes']",4.40753333333333,"","['green']","['paper']",123,NA,"[1807, 'yes']","['color']","['green']","['bag']","experimental_trial","","bag_paper_green","list24"
"['yes']",4.40753333333333,"","['black']","['leather']",123,NA,"[1930, 'yes']","['color']","['black']","['boot']","experimental_trial","","boot_leather_original","list24"
"['yes']",4.40753333333333,"","['brown']","['wood']",123,NA,"[1866, 'yes']","['material']","['wood']","['box']","experimental_trial","","box_wood_original","list24"
"['no']",4.40753333333333,"","['blue']","['wood']",123,NA,"[1694, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_blue","list24"
"['yes']",4.40753333333333,"","['silver']","['metal']",123,NA,"[1616, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_original","list24"
"['yes']",4.40753333333333,"","['blue']","['glass']",123,NA,"[2138, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_blue","list24"
"['yes']",4.40753333333333,"","['blue']","['metal']",123,NA,"[2845, 'yes']","['material']","['metal']","['spoon']","experimental_trial","","spoon_metal_blue","list24"
"['yes']",4.40753333333333,"","['green']","['leather']",123,NA,"[2079, 'no']","['material']","['leather']","['jacket']","experimental_trial","","jacket_leather_green","list24"
"['yes']",4.40753333333333,"","['purple']","['plastic']",123,NA,"[1816, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_plastic_purple","list24"
"['no']",4.40753333333333,"","['green']","['denim']",123,NA,"[1886, 'no']","['color']","['purple']","['jacket']","experimental_trial","","jacket_denim_green","list24"
"['no']",4.40753333333333,"","['silver']","['metal']",123,NA,"[1780, 'no']","['material']","['wood']","['spoon']","experimental_trial","","spoon_metal_original","list24"
"['no']",4.40753333333333,"","['white']","['paper']",123,NA,"[1593, 'no']","['color']","['green']","['plate']","experimental_trial","","plate_paper_original","list24"
"['yes']",4.40753333333333,"","['blue']","['denim']",123,NA,"[2138, 'yes']","['color']","['blue']","['jacket']","experimental_trial","","jacket_denim_original","list24"
"['yes']",4.40753333333333,"","['brown']","['cardboard']",123,NA,"[1871, 'yes']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_original","list24"
"['yes']",4.40753333333333,"","['clear']","['glass']",123,NA,"[2522, 'yes']","['material']","['glass']","['bowl']","experimental_trial","","bowl_glass_original","list24"
"['yes']",4.40753333333333,"","['green']","['wood']",123,NA,"[1885, 'yes']","['color']","['green']","['box']","experimental_trial","","box_wood_green","list24"
"['no']",4.40753333333333,"","['blue']","['paper']",123,NA,"[1934, 'no']","['material']","['canvas']","['bag']","experimental_trial","","bag_paper_blue","list24"
"['yes']",4.40753333333333,"","['green']","['cardboard']",123,NA,"[1641, 'yes']","['color']","['green']","['box']","experimental_trial","","box_cardboard_green","list24"
"['no']",4.40753333333333,"","['green']","['plastic']",123,NA,"[1935, 'no']","['material']","['metal']","['cup']","experimental_trial","","cup_plastic_green","list24"
"['yes']",4.40753333333333,"","['blue']","['plastic']",123,NA,"[1671, 'yes']","['color']","['blue']","['cup']","experimental_trial","","cup_plastic_blue","list24"
"['no']",4.40753333333333,"","['silver']","['metal']",123,NA,"[1528, 'no']","['color']","['red']","['cup']","experimental_trial","","cup_metal_original","list24"
"['no']",4.40753333333333,"","['purple']","['wood']",123,NA,"[2150, 'no']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_purple","list24"
"['no']",4.40753333333333,"","['green']","['plastic']",123,NA,"[2359, 'no']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_plastic_green","list24"
"['yes']",4.40753333333333,"","['clear']","['plastic']",123,NA,"[2573, 'yes']","['color']","['clear']","['bottle']","experimental_trial","","bottle_plastic_original","list24"
"['no']",4.40753333333333,"","['green']","['wood']",123,NA,"[1845, 'no']","['color']","['blue']","['chair']","experimental_trial","","chair_wood_green","list24"
"['yes']",4.40753333333333,"","['clear']","['glass']",123,NA,"[1775, 'yes']","['material']","['glass']","['bottle']","experimental_trial","","bottle_glass_original","list24"
"['yes']",4.40753333333333,"","['green']","['paper']",123,NA,"[2205, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_green","list24"
"['yes']",4.40753333333333,"","['blue']","['plastic']",123,NA,"[3013, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list24"
"['no']",4.40753333333333,"","['brown']","['paper']",123,NA,"[1709, 'no']","['color']","['blue']","['bag']","experimental_trial","","bag_paper_original","list24"
"['yes']",4.40753333333333,"","['brown']","['leather']",123,NA,"[2345, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_leather_brown","list24"
"['no']",4.40753333333333,"","['brown']","['rubber']",123,NA,"[1908, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_rubber_brown","list24"
"['no']",4.40753333333333,"","['blue']","['metal']",123,NA,"[1841, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_blue","list24"
"['yes']",4.40753333333333,"","['blue']","['glass']",123,NA,"[2118, 'yes']","['color']","['blue']","['bottle']","experimental_trial","","bottle_glass_blue","list24"
"['no']",4.40753333333333,"","['blue']","['wood']",123,NA,"[2264, 'no']","['material']","['metal']","['box']","experimental_trial","","box_wood_blue","list24"
"['no']",4.40753333333333,"","['green']","['metal']",123,NA,"[2046, 'yes']","['material']","['plastic']","['table']","experimental_trial","","table_metal_green","list24"
"['no']",4.40753333333333,"","['silver']","['metal']",123,NA,"[1935, 'no']","['color']","['purple']","['table']","experimental_trial","","table_metal_original","list24"
"['yes']",4.40753333333333,"","['blue']","['metal']",123,NA,"[1547, 'no']","['material']","['metal']","['table']","experimental_trial","","table_metal_blue","list24"
"['yes']",4.40753333333333,"","['green']","['wood']",123,NA,"[1759, 'yes']","['color']","['green']","['table']","experimental_trial","","table_wood_green","list24"
"['yes']",4.40753333333333,"","['white']","['plastic']",123,NA,"[1810, 'yes']","['color']","['white']","['bag']","experimental_trial","","bag_plastic_original","list24"
"['no']",4.40753333333333,"","['purple']","['leather']",123,NA,"[2811, 'no']","['material']","['denim']","['jacket']","experimental_trial","","jacket_leather_purple","list24"
"['no']",4.40753333333333,"","['blue']","['plastic']",123,NA,"[1722, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_blue","list24"
"['no']",4.40753333333333,"","['pink']","['plastic']",123,NA,"[2382, 'no']","['color']","['white']","['plate']","experimental_trial","","plate_plastic_pink","list24"
"",4.95198333333333,"bot_check","","",124,0,"Mary","","","","1","Mary","","list24"
"['no']",4.95198333333333,"","['silver']","['metal']",124,NA,"[4037, 'no']","['material']","['glass']","['ball']","practice_trial","","ball_metal_original","list24"
"['yes']",4.95198333333333,"","['yellow']","['wood']",124,NA,"[4642, 'yes']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list24"
"['no']",4.95198333333333,"","['blue']","['metal']",124,NA,"[4137, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list24"
"['yes']",4.95198333333333,"","['red']","['plastic']",124,NA,"[3791, 'no']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list24"
"['yes']",4.95198333333333,"","['purple']","['plastic']",124,NA,"[4192, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_plastic_purple","list24"
"['no']",4.95198333333333,"","['blue']","['wood']",124,NA,"[2296, 'no']","['material']","['metal']","['box']","experimental_trial","","box_wood_blue","list24"
"['yes']",4.95198333333333,"","['brown']","['wood']",124,NA,"[2907, 'yes']","['material']","['wood']","['box']","experimental_trial","","box_wood_original","list24"
"['no']",4.95198333333333,"","['blue']","['metal']",124,NA,"[2219, 'no']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_metal_blue","list24"
"['yes']",4.95198333333333,"","['blue']","['plastic']",124,NA,"[1807, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_original","list24"
"['no']",4.95198333333333,"","['green']","['metal']",124,NA,"[1934, 'no']","['color']","['red']","['spoon']","experimental_trial","","spoon_metal_green","list24"
"['no']",4.95198333333333,"","['brown']","['metal']",124,NA,"[3083, 'no']","['material']","['wood']","['chair']","experimental_trial","","chair_metal_original","list24"
"['no']",4.95198333333333,"","['clear']","['plastic']",124,NA,"[2810, 'no']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_plastic_original","list24"
"['yes']",4.95198333333333,"","['green']","['plastic']",124,NA,"[2483, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_plastic_green","list24"
"['no']",4.95198333333333,"","['green']","['plastic']",124,NA,"[2563, 'no']","['material']","['metal']","['cup']","experimental_trial","","cup_plastic_green","list24"
"['no']",4.95198333333333,"","['blue']","['paper']",124,NA,"[2369, 'no']","['material']","['canvas']","['bag']","experimental_trial","","bag_paper_blue","list24"
"['yes']",4.95198333333333,"","['green']","['wood']",124,NA,"[2179, 'yes']","['color']","['green']","['box']","experimental_trial","","box_wood_green","list24"
"['yes']",4.95198333333333,"","['silver']","['metal']",124,NA,"[2668, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_original","list24"
