"correct_answer","Answer.time_in_minutes","utterance","correct_color","correct_material","workerid","rt","response","feature_type","feature","item","slide_number_in_experiment","object","label","speaker_cond"
"['no']",3.95803333333333,"","['white']","['paper']",35,NA,"[2394, 'no']","['color']","['green']","['plate']","experimental_trial","","plate_paper_original","list4"
"['no']",3.95803333333333,"","['blue']","['metal']",35,NA,"[1512, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_blue","list4"
"['no']",3.95803333333333,"","['green']","['metal']",35,NA,"[2364, 'no']","['color']","['white']","['chair']","experimental_trial","","chair_metal_green","list4"
"['yes']",3.95803333333333,"","['clear']","['plastic']",35,NA,"[2326, 'yes']","['color']","['clear']","['bottle']","experimental_trial","","bottle_plastic_original","list4"
"['yes']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[2209, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_original","list4"
"['yes']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[1836, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list4"
"['no']",3.95803333333333,"","['silver']","['metal']",35,NA,"[2389, 'no']","['color']","['red']","['cup']","experimental_trial","","cup_metal_original","list4"
"['yes']",3.95803333333333,"","['brown']","['wood']",35,NA,"[2032, 'yes']","['material']","['wood']","['table']","experimental_trial","","table_wood_original","list4"
"['yes']",3.95803333333333,"","['green']","['leather']",35,NA,"[2897, 'yes']","['material']","['leather']","['jacket']","experimental_trial","","jacket_leather_green","list4"
"['yes']",3.95803333333333,"","['green']","['wood']",35,NA,"[2386, 'yes']","['color']","['green']","['table']","experimental_trial","","table_wood_green","list4"
"['yes']",3.95803333333333,"","['green']","['cardboard']",35,NA,"[1441, 'yes']","['color']","['green']","['box']","experimental_trial","","box_cardboard_green","list4"
"['no']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[2263, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_blue","list4"
"['no']",3.95803333333333,"","['silver']","['metal']",35,NA,"[2138, 'no']","['color']","['purple']","['table']","experimental_trial","","table_metal_original","list4"
"['yes']",3.95803333333333,"","['green']","['plastic']",35,NA,"[1809, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_green","list4"
"['yes']",3.95803333333333,"","['green']","['wood']",35,NA,"[1341, 'yes']","['color']","['green']","['box']","experimental_trial","","box_wood_green","list4"
"['yes']",3.95803333333333,"","['brown']","['wood']",35,NA,"[1730, 'no']","['material']","['wood']","['box']","experimental_trial","","box_wood_original","list4"
"['yes']",3.95803333333333,"","['blue']","['glass']",35,NA,"[1966, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_blue","list4"
"['no']",3.95803333333333,"","['green']","['leather']",35,NA,"[1742, 'no']","['color']","['red']","['boot']","experimental_trial","","boot_leather_green","list4"
"['no']",3.95803333333333,"","['blue']","['wood']",35,NA,"[1605, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_blue","list4"
"['no']",3.95803333333333,"","['blue']","['paper']",35,NA,"[2885, 'no']","['material']","['canvas']","['bag']","experimental_trial","","bag_paper_blue","list4"
"['yes']",3.95803333333333,"","['blue']","['paper']",35,NA,"[1456, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_paper_blue","list4"
"['yes']",3.95803333333333,"","['black']","['leather']",35,NA,"[1605, 'no']","['color']","['black']","['boot']","experimental_trial","","boot_leather_original","list4"
"['no']",3.95803333333333,"","['green']","['wood']",35,NA,"[1569, 'no']","['color']","['blue']","['chair']","experimental_trial","","chair_wood_green","list4"
"['yes']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[2200, 'no']","['material']","['plastic']","['bag']","experimental_trial","","bag_plastic_blue","list4"
"['yes']",3.95803333333333,"","['black']","['leather']",35,NA,"[1917, 'yes']","['color']","['black']","['jacket']","experimental_trial","","jacket_leather_original","list4"
"['no']",3.95803333333333,"","['green']","['plastic']",35,NA,"[1602, 'no']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_green","list4"
"['no']",3.95803333333333,"","['brown']","['metal']",35,NA,"[1920, 'no']","['material']","['wood']","['chair']","experimental_trial","","chair_metal_original","list4"
"['no']",3.95803333333333,"","['green']","['glass']",35,NA,"[1933, 'no']","['color']","['white']","['pitcher']","experimental_trial","","pitcher_glass_green","list4"
"['no']",3.95803333333333,"","['green']","['plastic']",35,NA,"[1722, 'no']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_plastic_green","list4"
"['yes']",3.95803333333333,"","['green']","['plastic']",35,NA,"[1572, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_plastic_green","list4"
"['yes']",3.95803333333333,"","['green']","['paper']",35,NA,"[1343, 'yes']","['color']","['green']","['bag']","experimental_trial","","bag_paper_green","list4"
"['no']",3.95803333333333,"","['purple']","['wood']",35,NA,"[2114, 'no']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_purple","list4"
"['yes']",3.95803333333333,"","['clear']","['glass']",35,NA,"[1690, 'yes']","['material']","['glass']","['bowl']","experimental_trial","","bowl_glass_original","list4"
"['yes']",3.95803333333333,"","['green']","['metal']",35,NA,"[1698, 'yes']","['material']","['metal']","['cup']","experimental_trial","","cup_metal_green","list4"
"['no']",3.95803333333333,"","['blue']","['glass']",35,NA,"[1419, 'no']","['color']","['red']","['bowl']","experimental_trial","","bowl_glass_blue","list4"
"['yes']",3.95803333333333,"","['purple']","['metal']",35,NA,"[2139, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_metal_purple","list4"
"['yes']",3.95803333333333,"","['green']","['rubber']",35,NA,"[1976, 'yes']","['material']","['rubber']","['boot']","experimental_trial","","boot_rubber_original","list4"
"['no']",3.95803333333333,"","['clear']","['plastic']",35,NA,"[1480, 'no']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_plastic_original","list4"
"['no']",3.95803333333333,"","['purple']","['leather']",35,NA,"[2035, 'no']","['material']","['denim']","['jacket']","experimental_trial","","jacket_leather_purple","list4"
"['no']",3.95803333333333,"","['green']","['glass']",35,NA,"[1604, 'no']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_glass_green","list4"
"['no']",3.95803333333333,"","['green']","['metal']",35,NA,"[1621, 'yes']","['color']","['red']","['spoon']","experimental_trial","","spoon_metal_green","list4"
"['yes']",3.95803333333333,"","['blue']","['denim']",35,NA,"[1494, 'no']","['color']","['blue']","['jacket']","experimental_trial","","jacket_denim_original","list4"
"['yes']",3.95803333333333,"","['brown']","['wood']",35,NA,"[1654, 'yes']","['material']","['wood']","['chair']","experimental_trial","","chair_wood_original","list4"
"['yes']",3.95803333333333,"","['blue']","['wood']",35,NA,"[1544, 'no']","['material']","['wood']","['table']","experimental_trial","","table_wood_blue","list4"
"['no']",3.95803333333333,"","['brown']","['rubber']",35,NA,"[2407, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_rubber_brown","list4"
"['yes']",3.95803333333333,"","['blue']","['metal']",35,NA,"[3176, 'yes']","['material']","['metal']","['spoon']","experimental_trial","","spoon_metal_blue","list4"
"['yes']",3.95803333333333,"","['clear']","['glass']",35,NA,"[1583, 'yes']","['color']","['clear']","['pitcher']","experimental_trial","","pitcher_glass_original","list4"
"['yes']",3.95803333333333,"","['brown']","['leather']",35,NA,"[1384, 'no']","['material']","['leather']","['boot']","experimental_trial","","boot_leather_brown","list4"
"['yes']",3.95803333333333,"","['clear']","['plastic']",35,NA,"[2341, 'yes']","['material']","['plastic']","['cup']","experimental_trial","","cup_plastic_original","list4"
"['no']",3.95803333333333,"","['brown']","['paper']",35,NA,"[1404, 'no']","['color']","['blue']","['bag']","experimental_trial","","bag_paper_original","list4"
"['no']",3.95803333333333,"","['green']","['glass']",35,NA,"[1451, 'yes']","['material']","['plastic']","['bowl']","experimental_trial","","bowl_glass_green","list4"
"['yes']",3.95803333333333,"","['brown']","['cardboard']",35,NA,"[2378, 'no']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_original","list4"
"['no']",3.95803333333333,"","['silver']","['metal']",35,NA,"[1609, 'no']","['material']","['plastic']","['bowl']","experimental_trial","","bowl_metal_original","list4"
"['no']",3.95803333333333,"","['green']","['metal']",35,NA,"[2400, 'yes']","['material']","['plastic']","['table']","experimental_trial","","table_metal_green","list4"
"['no']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[1893, 'no']","['material']","['metal']","['chair']","experimental_trial","","chair_plastic_original","list4"
"['no']",3.95803333333333,"","['blue']","['cardboard']",35,NA,"[1478, 'no']","['color']","['red']","['box']","experimental_trial","","box_cardboard_blue","list4"
"['no']",3.95803333333333,"","['green']","['plastic']",35,NA,"[2647, 'yes']","['material']","['paper']","['bag']","experimental_trial","","bag_plastic_green","list4"
"['no']",3.95803333333333,"","['green']","['denim']",35,NA,"[2023, 'no']","['color']","['purple']","['jacket']","experimental_trial","","jacket_denim_green","list4"
"['no']",3.95803333333333,"","['blue']","['plastic']",35,NA,"[1618, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_blue","list4"
"",4.37793333333333,"bot_check","","",36,0,"Jessica","","","","1","Jessica","","list4"
"['no']",4.37793333333333,"","['silver']","['metal']",36,NA,"[2784, 'no']","['material']","['glass']","['ball']","practice_trial","","ball_metal_original","list4"
"['yes']",4.37793333333333,"","['yellow']","['wood']",36,NA,"[5311, 'no']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list4"
"['no']",4.37793333333333,"","['blue']","['metal']",36,NA,"[2529, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list4"
"['yes']",4.37793333333333,"","['red']","['plastic']",36,NA,"[2805, 'yes']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list4"
"['no']",4.37793333333333,"","['green']","['metal']",36,NA,"[2546, 'no']","['color']","['black']","['pitcher']","experimental_trial","","pitcher_metal_green","list4"
"['no']",4.37793333333333,"","['white']","['paper']",36,NA,"[1879, 'no']","['color']","['green']","['plate']","experimental_trial","","plate_paper_original","list4"
"['yes']",4.37793333333333,"","['silver']","['metal']",36,NA,"[2405, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_original","list4"
"['no']",4.37793333333333,"","['green']","['plastic']",36,NA,"[1467, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_plastic_green","list4"
"['no']",4.37793333333333,"","['green']","['glass']",36,NA,"[3215, 'yes']","['material']","['plastic']","['bowl']","experimental_trial","","bowl_glass_green","list4"
"['yes']",4.37793333333333,"","['green']","['metal']",36,NA,"[2339, 'yes']","['material']","['metal']","['cup']","experimental_trial","","cup_metal_green","list4"
"['no']",4.37793333333333,"","['green']","['metal']",36,NA,"[2652, 'no']","['material']","['plastic']","['table']","experimental_trial","","table_metal_green","list4"
"['no']",4.37793333333333,"","['brown']","['rubber']",36,NA,"[1940, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_rubber_brown","list4"
"['yes']",4.37793333333333,"","['green']","['rubber']",36,NA,"[2551, 'yes']","['material']","['rubber']","['boot']","experimental_trial","","boot_rubber_original","list4"
"['no']",4.37793333333333,"","['blue']","['metal']",36,NA,"[1904, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_blue","list4"
"['yes']",4.37793333333333,"","['green']","['plastic']",36,NA,"[1904, 'yes']","['material']","['plastic']","['chair']","experimental_trial","","chair_plastic_green","list4"
"['no']",4.37793333333333,"","['pink']","['plastic']",36,NA,"[2016, 'no']","['color']","['white']","['plate']","experimental_trial","","plate_plastic_pink","list4"
"['yes']",4.37793333333333,"","['green']","['metal']",36,NA,"[1518, 'yes']","['material']","['metal']","['bowl']","experimental_trial","","bowl_metal_green","list4"
"['yes']",4.37793333333333,"","['brown']","['wood']",36,NA,"[1742, 'yes']","['material']","['wood']","['box']","experimental_trial","","box_wood_original","list4"
"['yes']",4.37793333333333,"","['blue']","['metal']",36,NA,"[1667, 'no']","['material']","['metal']","['table']","experimental_trial","","table_metal_blue","list4"
"['yes']",4.37793333333333,"","['blue']","['glass']",36,NA,"[2526, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_blue","list4"
"['yes']",4.37793333333333,"","['green']","['plastic']",36,NA,"[4395, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_plastic_green","list4"
"['no']",4.37793333333333,"","['green']","['plastic']",36,NA,"[3273, 'no']","['material']","['paper']","['bag']","experimental_trial","","bag_plastic_green","list4"
"['yes']",4.37793333333333,"","['clear']","['glass']",36,NA,"[3435, 'yes']","['material']","['glass']","['bowl']","experimental_trial","","bowl_glass_original","list4"
"['no']",4.37793333333333,"","['blue']","['wood']",36,NA,"[2053, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_blue","list4"
"['yes']",4.37793333333333,"","['blue']","['plastic']",36,NA,"[13863, 'yes']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_original","list4"
"['yes']",4.37793333333333,"","['blue']","['denim']",36,NA,"[4722, 'yes']","['color']","['blue']","['jacket']","experimental_trial","","jacket_denim_original","list4"
"['no']",4.37793333333333,"","['blue']","['metal']",36,NA,"[2461, 'no']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_metal_blue","list4"
"['no']",4.37793333333333,"","['green']","['leather']",36,NA,"[2035, 'no']","['color']","['red']","['boot']","experimental_trial","","boot_leather_green","list4"
"['yes']",4.37793333333333,"","['blue']","['wood']",36,NA,"[2062, 'no']","['material']","['wood']","['table']","experimental_trial","","table_wood_blue","list4"
"['no']",4.37793333333333,"","['purple']","['wood']",36,NA,"[2654, 'no']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_purple","list4"
"['yes']",4.37793333333333,"","['purple']","['metal']",36,NA,"[1603, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_metal_purple","list4"
"['no']",4.37793333333333,"","['green']","['plastic']",36,NA,"[1579, 'no']","['color']","['blue']","['plate']","experimental_trial","","plate_plastic_green","list4"
