"","feature_matching","feature_type","rt","response","correct_color","slide_number_in_experiment","feature","correct_material","workerid","Answer.time_in_minutes","label","item","speaker_cond","gaveRightAnswer","id"
"2639","'yes'","material",1111,"'yes'","['clear']","48","['plastic']","['plastic']",91,5.58308333333333,"cup_plastic_original","['cup']","list4",1,7410
"2640","'yes'","material",1304,"'yes'","['green']","55","['paper']","['paper']",91,5.58308333333333,"plate_paper_green","['plate']","list4",1,7417
"2641","'yes'","color",1479,"'yes'","['blue']","61","['blue']","['denim']",91,5.58308333333333,"jacket_denim_original","['jacket']","list4",1,7423
"2642","'yes'","material",1176,"'yes'","['blue']","65","['glass']","['glass']",91,5.58308333333333,"pitcher_glass_blue","['pitcher']","list4",1,7427
"2643","'yes'","color",1368,"'yes'","['brown']","68","['brown']","['wood']",91,5.58308333333333,"spoon_wood_original","['spoon']","list4",1,7430
"2644","'yes'","material",1151,"'yes'","['brown']","72","['wood']","['wood']",91,5.58308333333333,"chair_wood_original","['chair']","list4",1,7434
"2645","'yes'","color",1191,"'yes'","['green']","76","['green']","['plastic']",91,5.58308333333333,"spoon_plastic_green","['spoon']","list4",1,7438
"2646","'yes'","material",1552,"'yes'","['blue']","78","['metal']","['metal']",91,5.58308333333333,"spoon_metal_blue","['spoon']","list4",1,7440
"2647","'yes'","material",1496,"'yes'","['green']","79","['leather']","['leather']",91,5.58308333333333,"jacket_leather_green","['jacket']","list4",1,7441
"2648","'yes'","material",1273,"'yes'","['brown']","81","['leather']","['leather']",91,5.58308333333333,"boot_leather_brown","['boot']","list4",1,7443
"2649","'yes'","material",1136,"'yes'","['green']","82","['rubber']","['rubber']",91,5.58308333333333,"boot_rubber_original","['boot']","list4",1,7444
"2650","'yes'","color",1071,"'yes'","['blue']","84","['blue']","['glass']",91,5.58308333333333,"bottle_glass_blue","['bottle']","list4",1,7446
"2651","'yes'","color",1096,"'yes'","['green']","85","['green']","['paper']",91,5.58308333333333,"bag_paper_green","['bag']","list4",1,7447
"2652","'yes'","material",1048,"'yes'","['blue']","86","['plastic']","['plastic']",91,5.58308333333333,"bag_plastic_blue","['bag']","list4",1,7448
"2653","'yes'","material",1112,"'yes'","['brown']","89","['wood']","['wood']",91,5.58308333333333,"table_wood_original","['table']","list4",1,7451
"2654","'yes'","color",1088,"'yes'","['green']","90","['green']","['cardboard']",91,5.58308333333333,"box_cardboard_green","['box']","list4",1,7452
"2655","'yes'","material",1632,"'yes'","['clear']","22","['plastic']","['plastic']",93,4.78376666666667,"cup_plastic_original","['cup']","list4",1,7546
"2656","'yes'","color",1632,"'yes'","['green']","23","['green']","['plastic']",93,4.78376666666667,"spoon_plastic_green","['spoon']","list4",1,7547
"2657","'yes'","color",1109,"'yes'","['green']","24","['green']","['wood']",93,4.78376666666667,"table_wood_green","['table']","list4",1,7548
"2658","'yes'","material",1986,"'yes'","['blue']","26","['wood']","['wood']",93,4.78376666666667,"table_wood_blue","['table']","list4",1,7550
"2659","'yes'","material",1589,"'yes'","['brown']","27","['leather']","['leather']",93,4.78376666666667,"boot_leather_brown","['boot']","list4",1,7551
"2660","'yes'","material",1774,"'yes'","['green']","28","['leather']","['leather']",93,4.78376666666667,"jacket_leather_green","['jacket']","list4",1,7552
"2661","'yes'","material",1404,"'yes'","['clear']","33","['glass']","['glass']",93,4.78376666666667,"bottle_glass_original","['bottle']","list4",1,7557
"2662","'yes'","color",1234,"'yes'","['blue']","38","['blue']","['paper']",93,4.78376666666667,"plate_paper_blue","['plate']","list4",1,7562
"2663","'yes'","color",1162,"'yes'","['black']","40","['black']","['leather']",93,4.78376666666667,"jacket_leather_original","['jacket']","list4",1,7564
"2664","'yes'","material",1057,"'yes'","['clear']","41","['glass']","['glass']",93,4.78376666666667,"bowl_glass_original","['bowl']","list4",1,7565
"2665","'yes'","material",1387,"'yes'","['brown']","43","['wood']","['wood']",93,4.78376666666667,"table_wood_original","['table']","list4",1,7567
"2666","'yes'","color",1016,"'yes'","['black']","46","['black']","['leather']",93,4.78376666666667,"boot_leather_original","['boot']","list4",1,7570
"2667","'yes'","color",1085,"'yes'","['white']","50","['white']","['plastic']",93,4.78376666666667,"bag_plastic_original","['bag']","list4",1,7574
"2668","'yes'","color",1385,"'yes'","['brown']","53","['brown']","['wood']",93,4.78376666666667,"spoon_wood_original","['spoon']","list4",1,7577
"2669","'yes'","material",1701,"'yes'","['green']","56","['paper']","['paper']",93,4.78376666666667,"plate_paper_green","['plate']","list4",1,7580
"2670","'yes'","color",1400,"'yes'","['purple']","57","['purple']","['plastic']",93,4.78376666666667,"chair_plastic_purple","['chair']","list4",1,7581
"2671","'yes'","material",1673,"'yes'","['brown']","59","['wood']","['wood']",93,4.78376666666667,"box_wood_original","['box']","list4",1,7583
"2672","'yes'","color",1176,"'yes'","['green']","62","['green']","['cardboard']",93,4.78376666666667,"box_cardboard_green","['box']","list4",1,7586
"2673","'yes'","material",1053,"'yes'","['brown']","65","['wood']","['wood']",93,4.78376666666667,"chair_wood_original","['chair']","list4",1,7589
"2674","'yes'","material",1754,"'yes'","['white']","69","['plastic']","['plastic']",93,4.78376666666667,"spoon_plastic_original","['spoon']","list4",1,7593
"2675","'yes'","material",1005,"'yes'","['blue']","73","['glass']","['glass']",93,4.78376666666667,"pitcher_glass_blue","['pitcher']","list4",1,7597
"2676","'yes'","color",1090,"'yes'","['green']","77","['green']","['wood']",93,4.78376666666667,"box_wood_green","['box']","list4",1,7601
"2677","'yes'","color",1838,"'yes'","['clear']","80","['clear']","['glass']",93,4.78376666666667,"pitcher_glass_original","['pitcher']","list4",1,7604
"2678","'yes'","color",1310,"'yes'","['blue']","86","['blue']","['plastic']",93,4.78376666666667,"cup_plastic_blue","['cup']","list4",1,7610
"2679","'yes'","color",1123,"'yes'","['purple']","88","['purple']","['metal']",93,4.78376666666667,"chair_metal_purple","['chair']","list4",1,7612
"2680","'yes'","color",995,"'yes'","['green']","90","['green']","['paper']",93,4.78376666666667,"bag_paper_green","['bag']","list4",1,7614
"2681","'yes'","color",1698,"'yes'","['brown']","13","['brown']","['wood']",95,5.05565,"spoon_wood_original","['spoon']","list4",1,7699
"2682","'yes'","color",1376,"'yes'","['blue']","17","['blue']","['plastic']",95,5.05565,"plate_plastic_original","['plate']","list4",1,7703
"2683","'yes'","material",1512,"'yes'","['brown']","18","['wood']","['wood']",95,5.05565,"chair_wood_original","['chair']","list4",1,7704
"2684","'yes'","color",1975,"'yes'","['blue']","20","['blue']","['glass']",95,5.05565,"bottle_glass_blue","['bottle']","list4",1,7706
"2685","'yes'","material",1120,"'yes'","['brown']","23","['cardboard']","['cardboard']",95,5.05565,"box_cardboard_original","['box']","list4",1,7709
"2686","'yes'","color",864,"'yes'","['green']","24","['green']","['paper']",95,5.05565,"bag_paper_green","['bag']","list4",1,7710
"2687","'yes'","color",1104,"'yes'","['clear']","25","['clear']","['plastic']",95,5.05565,"bottle_plastic_original","['bottle']","list4",1,7711
"2688","'yes'","color",992,"'yes'","['blue']","26","['blue']","['plastic']",95,5.05565,"cup_plastic_blue","['cup']","list4",1,7712
"2689","'yes'","material",976,"'yes'","['blue']","29","['metal']","['metal']",95,5.05565,"spoon_metal_blue","['spoon']","list4",1,7715
"2690","'yes'","color",850,"'yes'","['blue']","30","['blue']","['paper']",95,5.05565,"plate_paper_blue","['plate']","list4",1,7716
"2691","'yes'","color",1264,"'yes'","['green']","32","['green']","['cardboard']",95,5.05565,"box_cardboard_green","['box']","list4",1,7718
"2692","'yes'","material",1224,"'yes'","['blue']","34","['glass']","['glass']",95,5.05565,"pitcher_glass_blue","['pitcher']","list4",1,7720
"2693","'yes'","material",1175,"'yes'","['clear']","35","['glass']","['glass']",95,5.05565,"bottle_glass_original","['bottle']","list4",1,7721
"2694","'yes'","color",1023,"'yes'","['blue']","36","['blue']","['plastic']",95,5.05565,"pitcher_plastic_blue","['pitcher']","list4",1,7722
"2695","'yes'","color",1798,"'yes'","['green']","38","['green']","['wood']",95,5.05565,"box_wood_green","['box']","list4",1,7724
"2696","'yes'","material",1559,"'yes'","['blue']","39","['wood']","['wood']",95,5.05565,"table_wood_blue","['table']","list4",1,7725
"2697","'yes'","material",911,"'yes'","['green']","43","['metal']","['metal']",95,5.05565,"cup_metal_green","['cup']","list4",1,7729
"2698","'yes'","material",1239,"'yes'","['brown']","45","['wood']","['wood']",95,5.05565,"box_wood_original","['box']","list4",1,7731
"2699","'yes'","color",1871,"'yes'","['green']","46","['green']","['wood']",95,5.05565,"table_wood_green","['table']","list4",1,7732
"2700","'yes'","material",1472,"'yes'","['blue']","48","['metal']","['metal']",95,5.05565,"table_metal_blue","['table']","list4",1,7734
"2701","'yes'","color",1040,"'yes'","['purple']","49","['purple']","['metal']",95,5.05565,"chair_metal_purple","['chair']","list4",1,7735
"2702","'yes'","material",1576,"'yes'","['green']","56","['leather']","['leather']",95,5.05565,"jacket_leather_green","['jacket']","list4",1,7742
"2703","'yes'","material",864,"'yes'","['green']","58","['rubber']","['rubber']",95,5.05565,"boot_rubber_original","['boot']","list4",1,7744
"2704","'yes'","color",1295,"'yes'","['purple']","70","['purple']","['plastic']",95,5.05565,"chair_plastic_purple","['chair']","list4",1,7756
"2705","'yes'","color",928,"'yes'","['black']","75","['black']","['leather']",95,5.05565,"jacket_leather_original","['jacket']","list4",1,7761
"2706","'yes'","material",831,"'yes'","['clear']","83","['glass']","['glass']",95,5.05565,"bowl_glass_original","['bowl']","list4",1,7769
"2707","'yes'","material",808,"'yes'","['brown']","86","['wood']","['wood']",95,5.05565,"table_wood_original","['table']","list4",1,7772
"2708","'yes'","material",1280,"'yes'","['green']","87","['plastic']","['plastic']",95,5.05565,"chair_plastic_green","['chair']","list4",1,7773
"2709","'yes'","material",1295,"'yes'","['silver']","90","['metal']","['metal']",95,5.05565,"pitcher_metal_original","['pitcher']","list4",1,7776
"2710","'yes'","material",1719,"'yes'","['green']","10","['metal']","['metal']",96,5.97671666666667,"cup_metal_green","['cup']","list4",1,7777
"2711","'yes'","color",1913,"'yes'","['green']","11","['green']","['cardboard']",96,5.97671666666667,"box_cardboard_green","['box']","list4",1,7778
"2712","'yes'","material",1613,"'yes'","['green']","12","['plastic']","['plastic']",96,5.97671666666667,"chair_plastic_green","['chair']","list4",1,7779
"2713","'yes'","material",1288,"'yes'","['brown']","17","['wood']","['wood']",96,5.97671666666667,"chair_wood_original","['chair']","list4",1,7784
"2714","'yes'","material",1514,"'yes'","['brown']","22","['cardboard']","['cardboard']",96,5.97671666666667,"box_cardboard_original","['box']","list4",1,7789
"2715","'yes'","material",1257,"'yes'","['brown']","26","['leather']","['leather']",96,5.97671666666667,"boot_leather_brown","['boot']","list4",1,7793
"2716","'yes'","color",990,"'yes'","['green']","29","['green']","['plastic']",96,5.97671666666667,"spoon_plastic_green","['spoon']","list4",1,7796
"2717","'yes'","color",1751,"'yes'","['blue']","32","['blue']","['glass']",96,5.97671666666667,"bottle_glass_blue","['bottle']","list4",1,7799
"2718","'yes'","color",1220,"'yes'","['purple']","34","['purple']","['metal']",96,5.97671666666667,"chair_metal_purple","['chair']","list4",1,7801
"2719","'yes'","color",1151,"'yes'","['blue']","38","['blue']","['plastic']",96,5.97671666666667,"cup_plastic_blue","['cup']","list4",1,7805
"2720","'yes'","color",1488,"'yes'","['clear']","39","['clear']","['plastic']",96,5.97671666666667,"bottle_plastic_original","['bottle']","list4",1,7806
"2721","'yes'","color",1311,"'yes'","['green']","40","['green']","['wood']",96,5.97671666666667,"table_wood_green","['table']","list4",1,7807
"2722","'yes'","material",1106,"'yes'","['silver']","41","['metal']","['metal']",96,5.97671666666667,"pitcher_metal_original","['pitcher']","list4",1,7808
"2723","'yes'","color",1918,"'yes'","['black']","43","['black']","['leather']",96,5.97671666666667,"boot_leather_original","['boot']","list4",1,7810
"2724","'yes'","material",1543,"'yes'","['brown']","45","['wood']","['wood']",96,5.97671666666667,"table_wood_original","['table']","list4",1,7812
"2725","'yes'","material",1604,"'yes'","['blue']","46","['wood']","['wood']",96,5.97671666666667,"table_wood_blue","['table']","list4",1,7813
"2726","'yes'","material",1817,"'yes'","['clear']","47","['glass']","['glass']",96,5.97671666666667,"bowl_glass_original","['bowl']","list4",1,7814
"2727","'yes'","color",1357,"'yes'","['blue']","48","['blue']","['metal']",96,5.97671666666667,"bowl_metal_blue","['bowl']","list4",1,7815
"2728","'yes'","material",1399,"'yes'","['clear']","49","['plastic']","['plastic']",96,5.97671666666667,"cup_plastic_original","['cup']","list4",1,7816
"2729","'yes'","color",1287,"'yes'","['brown']","56","['brown']","['wood']",96,5.97671666666667,"spoon_wood_original","['spoon']","list4",1,7823
"2730","'yes'","color",1807,"'yes'","['purple']","59","['purple']","['plastic']",96,5.97671666666667,"chair_plastic_purple","['chair']","list4",1,7826
"2731","'yes'","material",1847,"'yes'","['white']","64","['plastic']","['plastic']",96,5.97671666666667,"spoon_plastic_original","['spoon']","list4",1,7831
"2732","'yes'","material",958,"'yes'","['green']","65","['rubber']","['rubber']",96,5.97671666666667,"boot_rubber_original","['boot']","list4",1,7832
"2733","'yes'","material",1102,"'yes'","['green']","69","['leather']","['leather']",96,5.97671666666667,"jacket_leather_green","['jacket']","list4",1,7836
"2734","'yes'","color",1584,"'yes'","['clear']","70","['clear']","['glass']",96,5.97671666666667,"pitcher_glass_original","['pitcher']","list4",1,7837
"2735","'yes'","color",1184,"'yes'","['blue']","71","['blue']","['plastic']",96,5.97671666666667,"pitcher_plastic_blue","['pitcher']","list4",1,7838
"2736","'yes'","material",1256,"'yes'","['blue']","73","['glass']","['glass']",96,5.97671666666667,"pitcher_glass_blue","['pitcher']","list4",1,7840
"2737","'yes'","color",1403,"'yes'","['green']","77","['green']","['wood']",96,5.97671666666667,"box_wood_green","['box']","list4",1,7844
"2738","'yes'","color",1528,"'yes'","['green']","79","['green']","['paper']",96,5.97671666666667,"bag_paper_green","['bag']","list4",1,7846
"2739","'yes'","material",1976,"'yes'","['blue']","81","['metal']","['metal']",96,5.97671666666667,"spoon_metal_blue","['spoon']","list4",1,7848
"2740","'yes'","color",1333,"'yes'","['blue']","85","['blue']","['paper']",96,5.97671666666667,"plate_paper_blue","['plate']","list4",1,7852
"2741","'yes'","color",1607,"'yes'","['white']","88","['white']","['plastic']",96,5.97671666666667,"bag_plastic_original","['bag']","list4",1,7855
"2742","'yes'","material",1151,"'yes'","['brown']","89","['wood']","['wood']",96,5.97671666666667,"box_wood_original","['box']","list4",1,7856
"2743","'yes'","color",1186,"'yes'","['blue']","90","['blue']","['plastic']",96,5.97671666666667,"plate_plastic_original","['plate']","list4",1,7857
"2744","'yes'","material",888,"'yes'","['white']","10","['plastic']","['plastic']",98,3.41788333333333,"spoon_plastic_original","['spoon']","list4",1,7939
"2745","'yes'","material",872,"'yes'","['blue']","11","['glass']","['glass']",98,3.41788333333333,"pitcher_glass_blue","['pitcher']","list4",1,7940
"2746","'yes'","material",1037,"'yes'","['green']","13","['metal']","['metal']",98,3.41788333333333,"cup_metal_green","['cup']","list4",1,7942
"2747","'yes'","color",684,"'yes'","['green']","14","['green']","['wood']",98,3.41788333333333,"table_wood_green","['table']","list4",1,7943
"2748","'yes'","color",1124,"'yes'","['brown']","15","['brown']","['wood']",98,3.41788333333333,"spoon_wood_original","['spoon']","list4",1,7944
"2749","'yes'","material",1064,"'yes'","['blue']","17","['metal']","['metal']",98,3.41788333333333,"table_metal_blue","['table']","list4",1,7946
