"workerid","correct_answer","feature_type","label","Answer.time_in_minutes","item","feature","slide_number_in_experiment","correct_material","correct_color","response","speaker_cond"
94,"no","color","box_cardboard_blue",2.89163333333333,"box","green","41","cardboard","blue","[765, 'no']","list4"
94,"yes","material","bottle_glass_clear_original",2.89163333333333,"bottle","glass","42","glass","clear","[743, 'yes']","list4"
94,"no","color","pitcher_glass_green",2.89163333333333,"pitcher","purple","43","glass","green","[820, 'no']","list4"
94,"no","color","table_metal_silver_original",2.89163333333333,"table","red","44","metal","silver","[658, 'no']","list4"
94,"yes","color","table_wood_green",2.89163333333333,"table","green","45","wood","green","[839, 'yes']","list4"
94,"yes","material","cup_metal_green",2.89163333333333,"cup","metal","46","metal","green","[758, 'yes']","list4"
94,"yes","color","chair_metal_purple",2.89163333333333,"chair","purple","47","metal","purple","[755, 'yes']","list4"
94,"no","material","bag_paper_blue",2.89163333333333,"bag","rubber","48","paper","blue","[1017, 'no']","list4"
94,"yes","material","chair_wood_brown_original",2.89163333333333,"chair","wood","49","wood","brown","[749, 'yes']","list4"
94,"no","material","chair_plastic_blue_original",2.89163333333333,"chair","leather","50","plastic","blue","[794, 'no']","list4"
94,"no","color","pitcher_metal_green",2.89163333333333,"pitcher","red","51","metal","green","[1352, 'no']","list4"
94,"no","material","cup_metal_blue",2.89163333333333,"cup","plastic","52","metal","blue","[975, 'no']","list4"
94,"yes","material","table_wood_blue",2.89163333333333,"table","wood","53","wood","blue","[1064, 'yes']","list4"
94,"no","material","bottle_glass_green",2.89163333333333,"bottle","cardboard","54","glass","green","[782, 'no']","list4"
94,"no","color","spoon_wood_blue",2.89163333333333,"spoon","clear","55","wood","blue","[1703, 'no']","list4"
94,"no","material","cup_plastic_green",2.89163333333333,"cup","denim","56","plastic","green","[898, 'no']","list4"
94,"yes","material","bag_plastic_blue",2.89163333333333,"bag","plastic","57","plastic","blue","[1022, 'yes']","list4"
94,"no","color","spoon_plastic_blue",2.89163333333333,"spoon","red","58","plastic","blue","[826, 'no']","list4"
94,"yes","color","bag_plastic_white_original",2.89163333333333,"bag","white","59","plastic","white","[814, 'yes']","list4"
94,"yes","material","cup_plastic_clear_original",2.89163333333333,"cup","plastic","60","plastic","clear","[1058, 'yes']","list4"
94,"no","color","chair_metal_green",2.89163333333333,"chair","purple","61","metal","green","[757, 'no']","list4"
94,"no","material","jacket_leather_purple",2.89163333333333,"jacket","cardboard","62","leather","purple","[807, 'no']","list4"
94,"yes","material","table_metal_blue",2.89163333333333,"table","metal","63","metal","blue","[1229, 'yes']","list4"
94,"yes","color","bottle_plastic_clear_original",2.89163333333333,"bottle","clear","64","plastic","clear","[992, 'yes']","list4"
94,"yes","color","pitcher_glass_clear_original",2.89163333333333,"pitcher","clear","65","glass","clear","[582, 'yes']","list4"
94,"no","material","boot_rubber_brown",2.89163333333333,"boot","glass","66","rubber","brown","[639, 'no']","list4"
94,"yes","material","pitcher_metal_silver_original",2.89163333333333,"pitcher","metal","67","metal","silver","[697, 'yes']","list4"
94,"no","material","bottle_plastic_green",2.89163333333333,"bottle","rubber","68","plastic","green","[637, 'no']","list4"
94,"no","color","boot_rubber_green",2.89163333333333,"boot","purple","69","rubber","green","[1136, 'no']","list4"
94,"yes","color","chair_plastic_purple",2.89163333333333,"chair","purple","70","plastic","purple","[675, 'yes']","list4"
94,"yes","material","bowl_metal_green",2.89163333333333,"bowl","metal","71","metal","green","[821, 'yes']","list4"
94,"yes","color","plate_plastic_blue_original",2.89163333333333,"plate","blue","72","plastic","blue","[696, 'yes']","list4"
94,"yes","color","spoon_plastic_green",2.89163333333333,"spoon","green","73","plastic","green","[712, 'yes']","list4"
94,"yes","color","jacket_leather_black_original",2.89163333333333,"jacket","black","74","leather","black","[924, 'yes']","list4"
94,"no","color","plate_paper_white_original",2.89163333333333,"plate","green","75","paper","white","[831, 'no']","list4"
94,"yes","material","bowl_glass_clear_original",2.89163333333333,"bowl","glass","76","glass","clear","['late', 'yes']","list4"
94,"yes","material","spoon_metal_blue",2.89163333333333,"spoon","metal","77","metal","blue","[744, 'yes']","list4"
94,"yes","material","spoon_plastic_white_original",2.89163333333333,"spoon","plastic","78","plastic","white","[937, 'yes']","list4"
94,"no","color","bowl_glass_blue",2.89163333333333,"bowl","brown","79","glass","blue","[765, 'no']","list4"
94,"no","color","spoon_metal_green",2.89163333333333,"spoon","white","80","metal","green","[740, 'no']","list4"
94,"no","material","table_metal_green",2.89163333333333,"table","plastic","81","metal","green","[1030, 'no']","list4"
94,"no","color","plate_plastic_pink",2.89163333333333,"plate","clear","82","plastic","pink","[996, 'no']","list4"
94,"no","color","plate_plastic_green",2.89163333333333,"plate","clear","83","plastic","green","[868, 'no']","list4"
94,"yes","material","plate_paper_green",2.89163333333333,"plate","paper","84","paper","green","[737, 'yes']","list4"
94,"no","material","pitcher_plastic_green",2.89163333333333,"pitcher","wood","85","plastic","green","[793, 'no']","list4"
94,"yes","color","box_cardboard_green",2.89163333333333,"box","green","86","cardboard","green","[596, 'yes']","list4"
94,"yes","color","boot_leather_black_original",2.89163333333333,"boot","black","87","leather","black","[614, 'yes']","list4"
94,"yes","color","cup_plastic_blue",2.89163333333333,"cup","blue","88","plastic","blue","[777, 'yes']","list4"
94,"yes","material","boot_rubber_black_original",2.89163333333333,"boot","rubber","89","rubber","black","[1147, 'yes']","list4"
94,"no","color","pitcher_plastic_white_original",2.89163333333333,"pitcher","brown","90","plastic","white","[853, 'no']","list4"
95,"Jennifer","","",4.04028333333333,"","","bot_check","","","[0, 'Jennifer']","list4"
95,"no","material","p_ball_metal_original",4.04028333333333,"ball","glass","practice_trial","metal","silver","[1308, 'no']","list4"
95,"yes","color","p_door_wood_yellow",4.04028333333333,"door","yellow","practice_trial","wood","yellow","[1280, 'no']","list4"
95,"no","color","p_ruler_metal_blue",4.04028333333333,"bag","red","practice_trial","metal","blue","[1221, 'no']","list4"
95,"yes","material","p_ball_plastic_red",4.04028333333333,"ball","plastic","practice_trial","plastic","red","[1267, 'yes']","list4"
95,"no","color","pitcher_plastic_white_original",4.04028333333333,"pitcher","yellow","10","plastic","white","[1295, 'no']","list4"
95,"yes","material","spoon_metal_blue",4.04028333333333,"spoon","metal","11","metal","blue","[1019, 'yes']","list4"
95,"no","material","bowl_metal_silver_original",4.04028333333333,"bowl","leather","12","metal","silver","[981, 'no']","list4"
95,"no","material","bottle_plastic_green",4.04028333333333,"bottle","metal","13","plastic","green","[1097, 'no']","list4"
95,"no","color","bag_paper_brown_original",4.04028333333333,"bag","yellow","14","paper","brown","[865, 'no']","list4"
95,"yes","material","chair_wood_brown_original",4.04028333333333,"chair","wood","15","wood","brown","[908, 'yes']","list4"
95,"no","color","spoon_wood_blue",4.04028333333333,"spoon","green","16","wood","blue","[994, 'no']","list4"
95,"no","color","box_cardboard_blue",4.04028333333333,"box","black","17","cardboard","blue","[968, 'no']","list4"
95,"no","material","pitcher_plastic_green",4.04028333333333,"pitcher","cardboard","18","plastic","green","[864, 'no']","list4"
95,"yes","material","box_cardboard_brown_original",4.04028333333333,"box","cardboard","19","cardboard","brown","[891, 'yes']","list4"
95,"no","material","jacket_leather_purple",4.04028333333333,"jacket","paper","20","leather","purple","[1068, 'no']","list4"
95,"yes","material","jacket_leather_green",4.04028333333333,"jacket","leather","21","leather","green","[1232, 'yes']","list4"
95,"no","color","jacket_denim_green",4.04028333333333,"jacket","silver","22","denim","green","[1093, 'no']","list4"
95,"no","material","spoon_wood_green",4.04028333333333,"spoon","rubber","23","wood","green","[976, 'no']","list4"
95,"yes","material","table_wood_blue",4.04028333333333,"table","wood","24","wood","blue","[1129, 'yes']","list4"
95,"no","color","bottle_plastic_blue",4.04028333333333,"bottle","yellow","25","plastic","blue","[1268, 'no']","list4"
95,"no","material","pitcher_metal_blue",4.04028333333333,"pitcher","leather","26","metal","blue","[891, 'no']","list4"
95,"no","color","plate_plastic_green",4.04028333333333,"plate","brown","27","plastic","green","[860, 'no']","list4"
95,"yes","material","bag_plastic_blue",4.04028333333333,"bag","plastic","28","plastic","blue","[1317, 'yes']","list4"
95,"no","material","cup_plastic_green",4.04028333333333,"cup","leather","29","plastic","green","[1008, 'no']","list4"
95,"yes","color","cup_plastic_blue",4.04028333333333,"cup","blue","30","plastic","blue","[838, 'yes']","list4"
95,"yes","material","plate_paper_green",4.04028333333333,"plate","paper","31","paper","green","[1092, 'yes']","list4"
95,"yes","color","pitcher_plastic_blue",4.04028333333333,"pitcher","blue","32","plastic","blue","[995, 'no']","list4"
95,"no","color","plate_paper_white_original",4.04028333333333,"plate","yellow","33","paper","white","[1110, 'no']","list4"
95,"no","material","boot_rubber_brown",4.04028333333333,"boot","paper","34","rubber","brown","[866, 'no']","list4"
95,"yes","color","spoon_plastic_green",4.04028333333333,"spoon","green","35","plastic","green","[1013, 'yes']","list4"
95,"yes","color","box_wood_green",4.04028333333333,"box","green","36","wood","green","[941, 'yes']","list4"
95,"no","color","cup_metal_silver_original",4.04028333333333,"cup","red","37","metal","silver","[885, 'no']","list4"
95,"no","color","chair_wood_green",4.04028333333333,"chair","red","38","wood","green","[1091, 'no']","list4"
95,"no","material","jacket_denim_purple",4.04028333333333,"jacket","rubber","39","denim","purple","[921, 'no']","list4"
95,"no","material","bag_plastic_green",4.04028333333333,"bag","metal","40","plastic","green","[921, 'no']","list4"
95,"yes","color","chair_plastic_purple",4.04028333333333,"chair","purple","41","plastic","purple","[877, 'yes']","list4"
95,"yes","material","pitcher_metal_silver_original",4.04028333333333,"pitcher","metal","42","metal","silver","[923, 'no']","list4"
95,"yes","color","boot_leather_black_original",4.04028333333333,"boot","black","43","leather","black","[1426, 'yes']","list4"
95,"no","material","chair_plastic_blue_original",4.04028333333333,"chair","glass","44","plastic","blue","[1008, 'no']","list4"
95,"no","color","boot_leather_green",4.04028333333333,"boot","blue","45","leather","green","[894, 'no']","list4"
95,"yes","color","chair_metal_purple",4.04028333333333,"chair","purple","46","metal","purple","[877, 'yes']","list4"
95,"no","color","pitcher_glass_green",4.04028333333333,"pitcher","black","47","glass","green","[1321, 'no']","list4"
95,"no","material","chair_metal_silver_original",4.04028333333333,"chair","cardboard","48","metal","silver","[1009, 'no']","list4"
95,"no","material","box_wood_blue",4.04028333333333,"box","denim","49","wood","blue","[990, 'no']","list4"
95,"no","material","cup_metal_blue",4.04028333333333,"cup","glass","50","metal","blue","[936, 'no']","list4"
95,"yes","color","pitcher_glass_clear_original",4.04028333333333,"pitcher","clear","51","glass","clear","[967, 'yes']","list4"
95,"no","color","spoon_metal_green",4.04028333333333,"spoon","red","52","metal","green","[1029, 'no']","list4"
95,"yes","material","bowl_glass_clear_original",4.04028333333333,"bowl","glass","53","glass","clear","[1357, 'no']","list4"
95,"yes","material","chair_plastic_green",4.04028333333333,"chair","plastic","54","plastic","green","[1250, 'yes']","list4"
95,"yes","material","bowl_metal_green",4.04028333333333,"bowl","metal","55","metal","green","[1122, 'yes']","list4"
95,"yes","color","bowl_metal_blue",4.04028333333333,"bowl","blue","56","metal","blue","[899, 'yes']","list4"
95,"yes","material","cup_metal_green",4.04028333333333,"cup","metal","57","metal","green","[1257, 'yes']","list4"
95,"yes","color","spoon_wood_brown_original",4.04028333333333,"spoon","brown","58","wood","brown","[993, 'yes']","list4"
95,"yes","color","box_cardboard_green",4.04028333333333,"box","green","59","cardboard","green","[900, 'yes']","list4"
95,"yes","material","box_wood_brown_original",4.04028333333333,"box","wood","60","wood","brown","[829, 'yes']","list4"
95,"yes","color","bag_plastic_white_original",4.04028333333333,"bag","white","61","plastic","white","[968, 'yes']","list4"
95,"no","color","plate_plastic_pink",4.04028333333333,"plate","brown","62","plastic","pink","[923, 'no']","list4"
95,"yes","color","bottle_plastic_clear_original",4.04028333333333,"bottle","clear","63","plastic","clear","[894, 'yes']","list4"
95,"yes","material","cup_plastic_clear_original",4.04028333333333,"cup","plastic","64","plastic","clear","[889, 'yes']","list4"
95,"yes","material","pitcher_glass_blue",4.04028333333333,"pitcher","glass","65","glass","blue","[943, 'yes']","list4"
95,"no","material","bag_paper_blue",4.04028333333333,"bag","rubber","66","paper","blue","[912, 'no']","list4"
95,"yes","color","jacket_leather_black_original",4.04028333333333,"jacket","black","67","leather","black","[1051, 'yes']","list4"
95,"no","color","bowl_glass_blue",4.04028333333333,"bowl","black","68","glass","blue","[1030, 'no']","list4"
95,"no","material","chair_wood_purple",4.04028333333333,"chair","cardboard","69","wood","purple","[965, 'no']","list4"
95,"no","material","table_metal_green",4.04028333333333,"table","cardboard","70","metal","green","[952, 'no']","list4"
95,"no","color","table_metal_silver_original",4.04028333333333,"table","pink","71","metal","silver","[915, 'yes']","list4"
95,"yes","material","spoon_plastic_white_original",4.04028333333333,"spoon","plastic","72","plastic","white","[1051, 'yes']","list4"
95,"yes","color","plate_plastic_blue_original",4.04028333333333,"plate","blue","73","plastic","blue","[890, 'yes']","list4"
95,"yes","material","table_metal_blue",4.04028333333333,"table","metal","74","metal","blue","[1027, 'no']","list4"
